foodh,foodr,rent,oper,furn,cloth,tranop,recr
1.4628660918515135e-01,1.0011333143212719e-01,3.6651582879656874e-01,6.6261579511117899e-02,3.6923137975660651e-02,8.3583346930421507e-02,6.8235682530897179e-02,1.0737810168493162e-01
1.1237581045947213e-01,6.0803581470006127e-02,3.2808993106921730e-01,7.3209428019571532e-02,4.6393118627973386e-02,1.0909125379103517e-01,1.5129843901409201e-01,7.8727341727391362e-02
2.3642349640134536e-01,5.1953523705353444e-02,4.8628779246372439e-01,5.8417317642191394e-02,1.4563792201561858e-02,4.6238988046942868e-02,3.9741755413921602e-02,4.7487797075092548e-02
2.0708985787621587e-01,4.1722038443433161e-02,4.5729344176466025e-01,8.3466468367069488e-02,2.4989603261361598e-02,6.9930482764571075e-02,4.5117459134423658e-02,3.9541211744186885e-02
1.5895585362508038e-01,4.1735038478995339e-02,3.9165066793728603e-01,7.1263930127737865e-02,3.2177527913695936e-02,8.0831770609985518e-02,1.5316232046292427e-01,3.7521122749966530e-02
1.6922750186563204e-01,5.3244600061382111e-02,4.1610597961184043e-01,5.9739287651379529e-02,5.7533837309224093e-03,4.6395149168635956e-02,1.7775245409745508e-01,5.1088998282117007e-02
1.3401000494678514e-01,4.4550042767109790e-02,3.9215288361443418e-01,8.0896610725890522e-02,1.8458653337677034e-02,7.4124981288195058e-02,1.7642013647022989e-01,4.5771710724016104e-02
1.4267496711337990e-01,6.0928474016198796e-02,4.1643917331869795e-01,8.3593299585294406e-02,3.7049604664173438e-02,9.7304843320393783e-02,5.4347761906687032e-02,6.8231110749908064e-02
1.1656263339110778e-01,5.7862881318474890e-02,3.4392414219201134e-01,7.3584741072945367e-02,4.0969848081037250e-02,1.0169246231224437e-01,1.5495996525266154e-01,7.1738222347751360e-02
1.4475272296357550e-01,4.4919186336870268e-02,3.8669962692033044e-01,7.3400633156785675e-02,2.9223905544487973e-02,8.1895494639766975e-02,1.6025519978233105e-01,4.5217255497499706e-02
1.3514847272556360e-01,4.6811020963995406e-02,3.8536318031341643e-01,7.5289079882311497e-02,2.6733585546322949e-02,8.1873644044266100e-02,1.6519007528937965e-01,4.9303391000198489e-02
1.6194841363659285e-01,3.5013355727597999e-02,3.8079574545653017e-01,7.9560723323840746e-02,4.1719322154673784e-02,8.2518896674616829e-02,1.4170844660052842e-01,4.2012055787190986e-02
2.2557246866108305e-01,5.5471804131722008e-02,4.8275156840021444e-01,5.9107140393673679e-02,1.6850705356223922e-02,4.7969043515513440e-02,4.3207358246023619e-02,5.0566395782131977e-02
1.2291317127650300e-01,9.3028813207227778e-02,2.7384255692840070e-01,7.1900823535801392e-02,4.9476773067898723e-02,8.3274279177261434e-02,1.5896747402772066e-01,1.2433690182960321e-01
1.0470466084093674e-01,5.8547608567106488e-02,3.0384710067121135e-01,7.3597232535819637e-02,7.4081752857488720e-02,1.4356244811368213e-01,1.2104147078624132e-01,7.6667917276941985e-02
2.0326194012867196e-01,6.2750635978615632e-02,4.7211823109331807e-01,6.2281716877291317e-02,1.8657146964083989e-02,5.2077511688786320e-02,4.8340019618847430e-02,6.0361861107530258e-02
2.0726629525697263e-01,2.8692068779984713e-02,4.8083435715717515e-01,8.5711313474567383e-02,2.6224644906544910e-02,6.2758596716067080e-02,3.6597269828051032e-02,4.1490161689738535e-02
1.6955379956842989e-01,9.0071222443368723e-02,4.0445050977170688e-01,6.2657340002492540e-02,3.0900598987642271e-02,7.2798174952947700e-02,6.2694405676126927e-02,8.4516915704056894e-02
1.2125605843786952e-01,5.8428801906071144e-02,3.2350853460560114e-01,7.2489966247713158e-02,5.7630387834351364e-02,1.1855714233496779e-01,1.3547024563378984e-01,7.1607154440844589e-02
1.3013148280287049e-01,4.8594958133125317e-02,3.2394188160108767e-01,8.5265423115374259e-02,6.4398228647532973e-02,1.1601550402067642e-01,1.2964789342579697e-01,5.9650966420051840e-02
1.3643765976111838e-01,6.6298944924937611e-02,3.7637776373131848e-01,8.3197965076829528e-02,4.8633038981733476e-02,1.1284647246657184e-01,5.4423794702229952e-02,7.9656042783019548e-02
1.5718556545074780e-01,4.3523720499267754e-02,3.8618642552871857e-01,7.0919087042384615e-02,3.5963777412682182e-02,8.4587071859842058e-02,1.4846610389029796e-01,3.9424191032144985e-02
1.3277996800002723e-01,4.8265994823802782e-02,3.2844555685133225e-01,8.3327606320720227e-02,5.7529116562206321e-02,1.0814613575854989e-01,1.3660402585489514e-01,6.4137189314069212e-02
1.5396400427253445e-01,7.3082136342440457e-02,3.5884463882173073e-01,6.2924431198766506e-02,2.8419321023791060e-02,5.8353866969939439e-02,1.6297968143719183e-01,8.2427064164121211e-02
1.1350995260758191e-01,1.0335324610087998e-01,2.6002171391213547e-01,6.3470374069548322e-02,5.4296002046789436e-02,9.5018781331456165e-02,1.5346630954527243e-01,1.3595091623988190e-01
1.2327687828858888e-01,5.5573221999670581e-02,3.5071975017089380e-01,7.3134147635407085e-02,4.0450590767523081e-02,9.9109913964401400e-02,1.5342174070682718e-01,6.6350388926227036e-02
1.3596286390696066e-01,4.6996034725603160e-02,3.3273262613114152e-01,8.3797910315368582e-02,5.9062605958508763e-02,1.0842228146166183e-01,1.3333951185331003e-01,5.8818396828743132e-02
1.0789105217639657e-01,6.2910130661823160e-02,3.1806222805622325e-01,7.3218369298928651e-02,4.8937098844164389e-02,1.1348249805232631e-01,1.5057818826580260e-01,8.4099030543736283e-02
1.4938393354410143e-01,7.6132845402362814e-02,3.8309521935233648e-01,5.3578076949142142e-02,1.5705009370390228e-02,6.0292292977155763e-02,1.7769702402457094e-01,6.4274880682598734e-02
2.2074778868396147e-01,5.7031957564511515e-02,4.8076472949883398e-01,5.9757538149338985e-02,1.7319134097774563e-02,4.8774184948782322e-02,4.4371359503925040e-02,5.2457172889378616e-02
1.8779833278631028e-01,4.5960192605655557e-02,4.5838363036790319e-01,8.3791486529319878e-02,2.5493526438617350e-02,7.4106602217595227e-02,4.7703808231482944e-02,4.3876981055633785e-02
1.3077789837990667e-01,4.2029468678552930e-02,3.6969943079552442e-01,8.1817329090538737e-02,3.5599840868162445e-02,8.5277680068790801e-02,1.5528172322957626e-01,6.3038761255983011e-02
1.2915620337885983e-01,9.5166759908347762e-02,3.0960463196948879e-01,5.8974791835957961e-02,3.8529382448790367e-02,7.7271434585826040e-02,1.6138835976467664e-01,1.0942500064090516e-01
1.5546185905168652e-01,5.4385620266846194e-02,4.5780621079084000e-01,9.0237387091079743e-02,2.1417539814837121e-02,7.5451579960405815e-02,5.3002243650548467e-02,5.5532614769483880e-02
1.3960601417257465e-01,8.9959678715523128e-02,3.3120230305159587e-01,5.7416204951917973e-02,3.3866622061077399e-02,7.0531803674357393e-02,1.6192960135209761e-01,9.5935517668696360e-02
1.8588631883465220e-01,3.3964782609409508e-02,4.8132152238501696e-01,8.9449948148299541e-02,2.3194574556322137e-02,6.3424053101571051e-02,3.9872895831938523e-02,5.0121099836836457e-02
1.4880935864005140e-01,7.9283448089443764e-02,3.7299982414165334e-01,5.3780102953075566e-02,2.0095795290185851e-02,6.1515489237756044e-02,1.7289947001219808e-01,7.1324561192629310e-02
1.1571680820169977e-01,1.0212398269425310e-01,2.6391596978434684e-01,6.4145917067902097e-02,5.5296734459376426e-02,9.4449149480083081e-02,1.5091184353417986e-01,1.3297247774336521e-01
1.6041184101095812e-01,5.3053989664163088e-02,4.5734668227191805e-01,8.8736098694071633e-02,2.2498880432226080e-02,7.5872715105544566e-02,5.2203100648932001e-02,5.3803317516574280e-02
1.7476909527238471e-01,3.8018829249318542e-02,4.6864917797797256e-01,8.8972984288615511e-02,2.7452247053945236e-02,7.0983656857891694e-02,4.2562379001228896e-02,5.4173155022396988e-02
1.3417626128097332e-01,3.9616588203346459e-02,3.7912338778069454e-01,8.1739106719046009e-02,3.2652209684645266e-02,8.1208140382860783e-02,1.5665112141000306e-01,5.9278543618585207e-02
2.8404201342461810e-01,1.8368667455356057e-02,4.0632015983375752e-01,1.2056151857834595e-01,1.5019013739714631e-02,3.4483499533278852e-02,3.1072021016747223e-02,5.9598563477840996e-02
1.0940439626061828e-01,6.0272916579783828e-02,3.0391828256868803e-01,7.3035796030568770e-02,6.8396841593969748e-02,1.3534357060423405e-01,1.2752438967467009e-01,7.8878010025868264e-02
1.8504998953044197e-01,6.4510456335367242e-02,4.8947938418087272e-01,6.5966921328523345e-02,1.0381152201704774e-02,5.0226357821198338e-02,4.7625766585440682e-02,6.2206192753423373e-02
1.3845401292994677e-01,9.3132100558470307e-02,3.1136143614446515e-01,6.1913970326303469e-02,4.5419724662365116e-02,7.6916714594469721e-02,1.4971911184762440e-01,1.0416390893932510e-01
1.0606087563524853e-01,1.0425224081747116e-01,2.4222930300076825e-01,6.6509379458077680e-02,6.3741652684869324e-02,1.0536686410537711e-01,1.4676485799301026e-01,1.4489779603423558e-01
1.0909231634829872e-01,6.2739776837345509e-02,3.1694727900981695e-01,7.3045220290104934e-02,5.0080847230979469e-02,1.1441979201889879e-01,1.4909380203905773e-01,8.3689465055319934e-02
1.2829530844205361e-01,8.9792002909264243e-02,3.4066291147637079e-01,5.6525980280805493e-02,2.7012584979199880e-02,7.0425657576843298e-02,1.7138416888596095e-01,9.4812806052950019e-02
1.2259390493863793e-01,9.8571071492949025e-02,2.9352036733900944e-01,6.0042756926423947e-02,4.2293393553468804e-02,8.2425282746169865e-02,1.6062976114561367e-01,1.1892686661046596e-01
1.1733648790137187e-01,7.5194908591677476e-02,3.0569250831095979e-01,8.4815217645195798e-02,6.7683240529848546e-02,1.4283639993736641e-01,5.6635844981629033e-02,1.0283914087424002e-01
1.2935905333216399e-01,8.5707211304336020e-02,3.1334942046531578e-01,6.7237285335012789e-02,3.7229674926212833e-02,7.1902924728240447e-02,1.6436826813369523e-01,1.0916986132114827e-01
1.4146497581891562e-01,8.6899098841757894e-02,3.4533410763142836e-01,5.5993831737988935e-02,2.8870010119322102e-02,6.7286176020597957e-02,1.6607531612505566e-01,8.8523500705459529e-02
1.1793153379422851e-01,5.6563389677287981e-02,3.5079002646742230e-01,7.3872448682201469e-02,3.8437879104553943e-02,9.8504248740047623e-02,1.5693651142759601e-01,6.8831425081176970e-02
1.4228632327250537e-01,7.4027467930588411e-02,3.8940690075663364e-01,5.6803536112810610e-02,8.7504801404486316e-03,6.0974992716867585e-02,1.8775964113625565e-01,5.7087044841909247e-02
1.4334500269313505e-01,5.9335724336679767e-02,4.3023979135138851e-01,8.4561760532774852e-02,3.2557364795240032e-02,9.1796932832629602e-02,5.4577905332230850e-02,6.4910421057438258e-02
1.0731710504242384e-01,6.4183749677205720e-02,3.0052325766815041e-01,7.2613216872707886e-02,5.8445056735647608e-02,1.2486922900649189e-01,1.4170782042067842e-01,8.8092978882219550e-02
1.6408000491485986e-01,5.5718663468771058e-02,4.1731434947855972e-01,8.1083483842066678e-02,4.1291454047863434e-02,9.6598069698504166e-02,4.9061044287533884e-02,5.6938619442226772e-02
1.1537669524088882e-01,6.0774224284283633e-02,3.1284614652752152e-01,7.2533673218209985e-02,5.8982720128423712e-02,1.2238918604233023e-01,1.3697270107856435e-01,7.8434194410648111e-02
1.2858661169481247e-01,8.8154183527459032e-02,2.9986724580931345e-01,6.8802741323044495e-02,4.1615195153064208e-02,7.5329417047335326e-02,1.6200693362309915e-01,1.1387860482281024e-01
1.6774073684479632e-01,8.7567434106416861e-02,4.2367156652635174e-01,6.1337868891739998e-02,2.5255894439999205e-02,7.0207593007981378e-02,6.2738609377220214e-02,7.8509080909004630e-02
1.8069799815012599e-01,5.0298673381459887e-02,4.3133331494872079e-01,7.9594309163870669e-02,3.9993463857633006e-02,9.0769558802688777e-02,4.5621117042066811e-02,4.5801756791721500e-02
1.0100602016750521e-01,1.0528572286659857e-01,2.3058641591356493e-01,6.7321915571095584e-02,6.7679288468862508e-02,1.1112287227406918e-01,1.4545298911090793e-01,1.5153195015088611e-01
1.0154501611404182e-01,1.0457219306493555e-01,2.3322653387275716e-01,6.7691396119907127e-02,6.8034375418038806e-02,1.1088392051302927e-01,1.4430799436325650e-01,1.4994575438366170e-01
9.9809581762359934e-02,1.0634864058062979e-01,2.2612467269036440e-01,6.6875392989176483e-02,6.7462840485440684e-02,1.1188447823472430e-01,1.4695709247251856e-01,1.5422997668706420e-01
1.2539794451835612e-01,9.2663177121330154e-02,3.2794739801178913e-01,5.7294478249526978e-02,3.0522520400758386e-02,7.3478893674027046e-02,1.6935202479703179e-01,1.0209596371052718e-01
1.1672208983532963e-01,1.0164736992384460e-01,2.7706655773557826e-01,6.1120819202717287e-02,4.6493719013884757e-02,8.7921285943101612e-02,1.5944580961794444e-01,1.2822128711737707e-01
1.5333777385597361e-01,1.0037780897570334e-01,3.5071581689611703e-01,6.8111059494787671e-02,4.2876667256948282e-02,8.5583999681397155e-02,6.6510614494617828e-02,1.0869504973016159e-01
1.3031436665944615e-01,6.9188131184277746e-02,3.5965974430367220e-01,8.3601216078398558e-02,5.2510350064991523e-02,1.1940635926924521e-01,5.5461694566387706e-02,8.6453329612754343e-02
1.5779115398924312e-01,2.7356120496249144e-02,4.1263826038061691e-01,8.1881968291810395e-02,2.1136937456240311e-02,6.3817982658969527e-02,1.6203258404498916e-01,4.2397358540266536e-02
2.3398474497579452e-01,7.3129807975763073e-02,4.0528268132323458e-01,7.3019136668539333e-02,1.5265654688059216e-02,6.6125999825532106e-02,5.0136665631832097e-02,5.1770782244129038e-02
1.6435993115828670e-01,4.3729564439882899e-02,4.4214445880509112e-01,8.8985494850161814e-02,3.5106014170128194e-02,8.2466850162146957e-02,4.5389973415153217e-02,6.1025116613249102e-02
1.1550688368054046e-01,5.8789365357915090e-02,3.3882698226248426e-01,7.3410256312442079e-02,4.2834126085527655e-02,1.0408703325518301e-01,1.5355005501219787e-01,7.3869741391853094e-02
1.2016831548841810e-01,5.7913253183612158e-02,3.3835909258805652e-01,7.2840189249703272e-02,4.5129176289619530e-02,1.0517429514918739e-01,1.4980440141318144e-01,7.1524592552680552e-02
1.2849139146982147e-01,9.7132731500539776e-02,2.9489840462070738e-01,6.1365504244303246e-02,4.5791610258762001e-02,8.2076198725449342e-02,1.5456784393670953e-01,1.1561457771354763e-01
1.3091017737875621e-01,9.2501384708035331e-02,3.2409179084568551e-01,5.7628049954167225e-02,3.3502542842855226e-02,7.3468392980505878e-02,1.6518277866802272e-01,1.0219557648049668e-01
1.3750331947375333e-01,9.3419043208366789e-02,3.1157046208447303e-01,6.0751564997127597e-02,4.3151839019744696e-02,7.6348911069309189e-02,1.5307955756359221e-01,1.0492597452036623e-01
1.2657617604556451e-01,1.0747140882954795e-01,2.5223970993304151e-01,8.7589248265875067e-02,6.6408017178526055e-02,1.1043078473243265e-01,7.4522538968812391e-02,1.4724519870995359e-01
9.9776233602945477e-02,6.6954115363260749e-02,2.8237859146850458e-01,7.2533722558532548e-02,6.3791726917954580e-02,1.3415810504655623e-01,1.3993727572306394e-01,9.6978706639690590e-02
8.8243409238207837e-02,6.7137596025317686e-02,2.5560162043229712e-01,7.2232757839209960e-02,7.9237795781244749e-02,1.5797208669291812e-01,1.2863703989917583e-01,1.0547577408895772e-01
1.1608128803935908e-01,6.0216092074266384e-02,3.2582385497701616e-01,7.2733794494864140e-02,4.9489111730870020e-02,1.1139270868208072e-01,1.4698773893187672e-01,7.7088900804240565e-02
1.0061391623002208e-01,6.6706968732649058e-02,2.8485934152826548e-01,7.2560332987462048e-02,6.2776534846598703e-02,1.3259980748628886e-01,1.4056110026499827e-01,9.6009007008323849e-02
1.0553772328933543e-01,6.4625701646566502e-02,3.0509486633689920e-01,7.2895015785197401e-02,5.4045929474810323e-02,1.2029806252511596e-01,1.4683146307582248e-01,8.8883524609508061e-02
9.1537935258110839e-02,1.0098830671297848e-01,2.1825242433088196e-01,7.2152284911907130e-02,8.2377736149313333e-02,1.2656867325210497e-01,1.3159065263239719e-01,1.5969014096041306e-01
1.1499702688541996e-01,5.8652832467590246e-02,3.4053708198707505e-01,7.3576475108108011e-02,4.1876342607691207e-02,1.0317205616572853e-01,1.5459681399183198e-01,7.3579993629052640e-02
1.1109706774265436e-01,7.6748349630432089e-02,2.8330011081903722e-01,8.5516100105396578e-02,7.4791749365251986e-02,1.5434005639246987e-01,5.7035572886983993e-02,1.0879142065035674e-01
1.2958101609855813e-01,9.6739328317811277e-02,2.9606808222392705e-01,6.1593130811870719e-02,4.6197480312241947e-02,8.1786543461245670e-02,1.5356442581954627e-01,1.1457435989609016e-01
1.5621603730200376e-01,8.6222276249720356e-02,3.8889449262269765e-01,7.2428580459055467e-02,3.4644144018870254e-02,7.3258897905196144e-02,6.2551058988097638e-02,1.0142925596547921e-01
1.4086886387457312e-01,6.1729865393998246e-02,4.1289617470477363e-01,8.3639249527541940e-02,3.7864564959305527e-02,9.8728513002404608e-02,5.4650778587583146e-02,6.9858512543494622e-02
1.7949188693527085e-01,2.1200365816987764e-02,4.1826034724352934e-01,7.9491826036808474e-02,2.1323280973022971e-02,5.9594728588296772e-02,1.5910379795847779e-01,3.3142184089821412e-02
1.7957195413537627e-01,8.3889611715008153e-02,3.7223725282510878e-01,7.6108221983774441e-02,4.4070151374744751e-02,7.2510243403013430e-02,5.8459889623107004e-02,9.1102046086603466e-02
1.8986365760952847e-01,6.7154199973153014e-02,4.6451063768061823e-01,6.4219350025739100e-02,1.9497963886091974e-02,5.4926505766955680e-02,5.1277592822759156e-02,6.7150988890206292e-02
2.1368308503048988e-01,3.2649008698748525e-02,4.6614444944629413e-01,1.1240654574748049e-01,9.8680299570337287e-03,3.7689195176453069e-02,3.2845887470612047e-02,6.0071528959794847e-02
1.5275736385349645e-01,4.5791044160246687e-02,3.7893216336399199e-01,7.1060398632644531e-02,3.9071455240891555e-02,8.8695418789875594e-02,1.4568817251997060e-01,4.3122690708824615e-02
1.8787912274375559e-01,3.6101142535951807e-02,4.5905054444491644e-01,8.6486606444316369e-02,3.3160884442373792e-02,7.4706687413368292e-02,4.0645361668639281e-02,4.8231434708881485e-02
1.0956696184329628e-01,9.9369123948456636e-02,2.6171132718277973e-01,6.9204733739628932e-02,6.5927641473713022e-02,1.0327231966389554e-01,1.3882523268706387e-01,1.3338329952036326e-01
1.3239943431121864e-01,5.4107132144912237e-02,3.4865333607905180e-01,7.2057730299651401e-02,4.6682035140592611e-02,1.0279554751899780e-01,1.4364256632761407e-01,6.1377359561194181e-02
1.2864143591599217e-01,4.7875356091048364e-02,3.8574599166623647e-01,7.6989484382873993e-02,2.4505720188293511e-02,8.1192668601399107e-02,1.6898118183953661e-01,5.1354018771878611e-02
1.4622359728780923e-01,8.1364776565138588e-02,3.6651650038549627e-01,5.4284057203877738e-02,2.2076786458215474e-02,6.2868414932754524e-02,1.7141534301241651e-01,7.5845986310530286e-02
1.3420440218647123e-01,6.6230458563232508e-02,3.8353345397357974e-01,8.3456402871702140e-02,4.5787529241801829e-02,1.1003411993459242e-01,5.5337799931982970e-02,7.9578098536994685e-02
